text,subject,sender,label
Your Jira ticket FIN-923 'Update authentication flow' has been marked as Resolved by QA.,Jira Ticket Resolved: FIN-923,jira@company.com,0
Your Uber ride receipt for Thursday evening is ready. Total: $582.72. View trip details at https://www.uber.com/trips.,Your Thursday Evening Trip with Uber,receipts@uber.com,0
ATTENTION: Your Chase Online Banking access has been locked due to suspicious activity. Verify your debit card number and PIN immediately at http://chase-bank-verify.com/auth,Important Security Notice,security@chase-bank-verify.com,1
"IRS TAX REFUND ALERT: You are eligible to receive a tax refund of $1,945.00. Submit your SSN and bank account details at http://irs-tax-refund-portal.com",IRS Tax Refund Notification,refund@irs-tax-refund-portal.com,1
"Hi Sophia, your expense report for $25.35 has been approved by management and submitted to payroll.",Expense Report Approved: $25.35,finance@company.com,0
"Hi Team, please welcome our new Senior Developer, Jessica Williams, who joins us today!",Welcome New Team Member,hr@company.com,0
"Dear customer, your Amazon account has been temporarily restricted due to unauthorized login attempts from IP 38.175.82.134. Please verify your identity immediately at http://amaz0n-security-check.com/login to prevent permanent account termination.",Action Required: Account Suspended,security@amaz0n-security-check.com,1
Your Jira ticket MAR-711 'Update authentication flow' has been marked as Resolved by QA.,Jira Ticket Resolved: MAR-711,jira@company.com,0
"ACCOUNT SECURITY NOTICE: Someone tried to change your Instagram password. If this was not you, confirm your account details at http://instagram-verify-center.com",Password Reset Request,no-reply@instagram-verify-center.com,1
"Hi Team, please welcome our new Senior Developer, David Rodriguez, who joins us today!",Welcome New Team Member,hr@company.com,0
Your Apple Store order #388-89276-36 is ready for pickup at Apple Store Bucharest.,Apple Store Pickup Ready #388-89276-36,no-reply@apple.com,0
"Hi team, the office will be closed next Monday for the public holiday. Have a great long weekend!",Office Closure Announcement,ops@company.com,0
Your GitHub security advisory alert: A high severity vulnerability was found in repository dependency lodash. View details at https://github.com/security.,Security Advisory Alert,notifications@github.com,0
Your weekly digest from LinkedIn: Olivia and 508 others viewed your profile this week.,LinkedIn Weekly Digest,newsletters@linkedin.com,0
"IRS TAX REFUND ALERT: You are eligible to receive a tax refund of $1,915.00. Submit your SSN and bank account details at http://irs-tax-refund-portal.com",IRS Tax Refund Notification,refund@irs-tax-refund-portal.com,1
"Hello Sarah, I need you to purchase 32 Apple Gift Cards ($1,281.00 each) for our client appreciation event today. Send the claim codes directly to this email.",Urgent Task for Client Event,executive-board-office@mail-secure-corp.com,1
Your Uber ride receipt for Monday evening is ready. Total: $476.41. View trip details at https://www.uber.com/trips.,Your Monday Evening Trip with Uber,receipts@uber.com,0
IMPORTANT: Your Dropbox storage is full and your files will be deleted in 24 hours. Upgrade or verify your account at http://dropb0x-storage-upgrade.com,Dropbox Account Alert,support@dropb0x-storage-upgrade.com,1
"Hello Michael, I need you to purchase 35 Apple Gift Cards ($2,936.00 each) for our client appreciation event today. Send the claim codes directly to this email.",Urgent Task for Client Event,executive-board-office@mail-secure-corp.com,1
Your Uber ride receipt for Thursday evening is ready. Total: $344.71. View trip details at https://www.uber.com/trips.,Your Thursday Evening Trip with Uber,receipts@uber.com,0
URGENT: Your Microsoft 365 password expires in 43 hours. Keep your current password by verifying your credentials at http://micros0ft-office365-verify.com/login,Security Alert: Password Expiring,admin@micros0ft-office365-verify.com,1
Congratulations! Your email address was selected as the winner of the 2026 International Apple iPhone Giveaway. Claim your prize now at http://apple-winner-claim2026.com,You Won an iPhone 15 Pro!,prize@apple-winner-claim2026.com,1
Your weekly digest from LinkedIn: Jessica and 815 others viewed your profile this week.,LinkedIn Weekly Digest,newsletters@linkedin.com,0
ATTENTION: Your Chase Online Banking access has been locked due to suspicious activity. Verify your debit card number and PIN immediately at http://chase-bank-verify.com/auth,Important Security Notice,security@chase-bank-verify.com,1
"Warning: Unusual sign-in activity detected on your Google Account from Bucharest, Russia. If this wasn't you, secure your account now at http://g00gle-accounts-security.com",Critical Security Alert,no-reply@g00gle-accounts-security.com,1
"FINAL NOTICE: Your PayPal subscription payment of $1,828.00 was declined. Update your credit card details immediately at http://paypa1-billing-update.com to avoid service interruption.",Payment Failure - Action Required,support@paypa1-billing-update.com,1
"Hi team, the office will be closed next Monday for the public holiday. Have a great long weekend!",Office Closure Announcement,ops@company.com,0
ATTENTION: Your Chase Online Banking access has been locked due to suspicious activity. Verify your debit card number and PIN immediately at http://chase-bank-verify.com/auth,Important Security Notice,security@chase-bank-verify.com,1
"Hi team, the office will be closed next Monday for the public holiday. Have a great long weekend!",Office Closure Announcement,ops@company.com,0
"Hi All, the quarterly town hall meeting recording and presentation slides have been uploaded to SharePoint.",Town Hall Recording & Slides,internal-comms@company.com,0
"Notification of Unclaimed Inheritance: You have been listed as a beneficiary for an unclaimed estate of $1,228.00. Contact agent at http://unclaimed-estate-claim.com",Beneficiary Notification,attorney@unclaimed-estate-claim.com,1
Payroll Direct Deposit Change: Please update my bank account routing details for this week's paycheck immediately. Click here: http://payroll-portal-hr-update.com,Urgent Direct Deposit Update,employee-payroll-change@company-portal-hr.com,1
ALERT: Unauthorized device logged into your Bank of America account. Lock your account immediately at http://bankofamer1ca-security.com,Bank of America Alert,alert@bankofamer1ca-security.com,1
Your DocuSign document 'Executive Signature Required - Wire Transfer Agreement' is ready for review. Click here to sign: http://docus1gn-signature-verify.com/doc,DocuSign: Please Sign Document,docusign@docus1gn-signature-verify.com,1
Your Uber ride receipt for Tuesday evening is ready. Total: $280.62. View trip details at https://www.uber.com/trips.,Your Tuesday Evening Trip with Uber,receipts@uber.com,0
"ACCOUNT SECURITY NOTICE: Someone tried to change your Instagram password. If this was not you, confirm your account details at http://instagram-verify-center.com",Password Reset Request,no-reply@instagram-verify-center.com,1
Your Apple Store order #485-68006-68 is ready for pickup at Apple Store Bucharest.,Apple Store Pickup Ready #485-68006-68,no-reply@apple.com,0
Payroll Direct Deposit Change: Please update my bank account routing details for this week's paycheck immediately. Click here: http://payroll-portal-hr-update.com,Urgent Direct Deposit Update,employee-payroll-change@company-portal-hr.com,1
"Urgent invoice payment overdue! Invoice #INV-24 for $3,182.00 is overdue by 14 days. Pay online now at http://quickbooks-online-pay.com to avoid legal penalties.",Overdue Invoice #INV-24,billing@quickbooks-online-pay.com,1
"Hello Emily, I need you to purchase 31 Apple Gift Cards ($4,452.00 each) for our client appreciation event today. Send the claim codes directly to this email.",Urgent Task for Client Event,executive-board-office@mail-secure-corp.com,1
Your monthly AWS cloud infrastructure billing invoice for February is now available in the AWS Management Console. Amount due: $769.62.,Amazon Web Services Billing Statement,no-reply@amazon.com,0
ATTENTION: Your Chase Online Banking access has been locked due to suspicious activity. Verify your debit card number and PIN immediately at http://chase-bank-verify.com/auth,Important Security Notice,security@chase-bank-verify.com,1
Congratulations! Your email address was selected as the winner of the 2026 International Apple iPhone Giveaway. Claim your prize now at http://apple-winner-claim2026.com,You Won an iPhone 15 Pro!,prize@apple-winner-claim2026.com,1
ALERT: Unauthorized device logged into your Bank of America account. Lock your account immediately at http://bankofamer1ca-security.com,Bank of America Alert,alert@bankofamer1ca-security.com,1
Your order #116-34670-13 has shipped via FedEx. Track your package status online at https://www.fedex.com/tracking?id=116-34670-13.,Your Order Has Shipped,shipping@amazon.com,0
"FINAL NOTICE: Your Amazon subscription payment of $1,719.00 was declined. Update your credit card details immediately at http://amaz0n-billing-update.com to avoid service interruption.",Payment Failure - Action Required,support@amaz0n-billing-update.com,1
Your Apple Store order #130-46822-17 is ready for pickup at Apple Store Moscow.,Apple Store Pickup Ready #130-46822-17,no-reply@apple.com,0
"Hi team, the office will be closed next Monday for the public holiday. Have a great long weekend!",Office Closure Announcement,ops@company.com,0
Your Uber ride receipt for Friday evening is ready. Total: $103.28. View trip details at https://www.uber.com/trips.,Your Friday Evening Trip with Uber,receipts@uber.com,0
"ACCOUNT SECURITY NOTICE: Someone tried to change your Instagram password. If this was not you, confirm your account details at http://instagram-verify-center.com",Password Reset Request,no-reply@instagram-verify-center.com,1
